,index,POI_ID,distribution_4,distribution_5,distribution_10,seg4,seg5,seg10,Latitude,Longitude,poi
1274,1274,POI_12717351329216302693,[0.    0.    0.995 0.005],[0.    0.    0.995 0.    0.005],[0.    0.    0.    0.    0.    0.995 0.    0.    0.005 0.   ],0.9933333333333336,0.99375,0.9944444444444446,116.205,39.94,700202314
1275,1275,POI_12718946293405660100,[1. 0. 0. 0.],[1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.39,40.06,700238727
1276,1276,POI_1271987977851307938,[0.005 0.    0.779 0.216],[0.005 0.    0.779 0.    0.216],[0.    0.005 0.    0.    0.    0.779 0.    0.    0.207 0.01 ],0.7053333333333334,0.7437499999999999,0.8727777777777779,116.42,39.88,701033866
1277,1277,POI_12723922070401344817,[0.237 0.    0.614 0.149],[0.237 0.    0.614 0.    0.149],[0.013 0.224 0.    0.    0.    0.614 0.    0.    0.149 0.   ],0.4853333333333333,0.56375,0.7633333333333334,116.365,39.93,700880348
1278,1278,POI_12727149492465635709,[0.081 0.    0.86  0.058],[0.081 0.    0.86  0.    0.058],[0.    0.081 0.    0.    0.    0.86  0.    0.    0.058 0.   ],0.814,0.8256249999999998,0.8450000000000001,116.18,39.745,700848155
1279,1279,POI_12729477824033115230,[0.049 0.    0.717 0.234],[0.049 0.    0.717 0.    0.234],[0.01  0.039 0.    0.    0.    0.717 0.    0.    0.234 0.   ],0.6226666666666666,0.6887499999999999,0.8344444444444445,116.35,39.87,700437083
1280,1280,POI_12731379180492981289,[0.333 0.    0.667 0.   ],[0.333 0.    0.667 0.    0.   ],[0.    0.333 0.    0.    0.    0.667 0.    0.    0.    0.   ],0.6666666666666666,0.7499999999999999,0.888888888888889,116.18,40.075,700049757
1281,1281,POI_12736019524104611926,[0.031 0.    0.914 0.055],[0.031 0.    0.914 0.    0.055],[0.    0.031 0.    0.    0.    0.914 0.    0.    0.055 0.   ],0.8853333333333334,0.8925,0.9044444444444444,116.45,40.02,701099158
1282,1282,POI_12736647965097690776,[0.195 0.    0.183 0.622],[0.195 0.    0.183 0.    0.622],[0.001 0.194 0.    0.    0.    0.183 0.    0.    0.566 0.056],0.496,0.5275,0.7144444444444444,116.405,39.96,700247863
1283,1283,POI_12736714772542742541,[0.267 0.    0.504 0.229],[0.267 0.    0.504 0.    0.229],[0.03  0.237 0.    0.    0.    0.504 0.    0.    0.041 0.188],0.3613333333333333,0.4999999999999999,0.6988888888888889,116.425,40.08,700441545
1284,1284,POI_12737332382670048006,[0. 0. 0. 1.],[0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0,1.0000000000000002,116.145,39.945,701113123
1285,1285,POI_12740070382206040572,[0. 0. 0. 1.],[0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0,1.0000000000000002,116.605,39.94,701010558
1286,1286,POI_1274023407645897159,[0.    0.    0.952 0.048],[0.    0.    0.952 0.    0.048],[0.    0.    0.    0.    0.    0.952 0.    0.    0.048 0.   ],0.936,0.94,0.9466666666666668,116.165,40.14,700248889
1287,1287,POI_12742850026098494924,[0.443 0.    0.353 0.204],[0.443 0.    0.353 0.    0.204],[0.019 0.424 0.    0.    0.    0.353 0.    0.    0.198 0.005],0.3946666666666667,0.5,0.7505555555555555,116.39,39.915,700400567
1288,1288,POI_12744721326074816902,[0.078 0.    0.34  0.583],[0.078 0.    0.34  0.    0.583],[0.01  0.068 0.    0.    0.    0.34  0.    0.    0.553 0.029],0.5633333333333334,0.653125,0.77,116.345,39.835,700307465
1289,1289,POI_12744814200332916091,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.595,40.11,701247636
1290,1290,POI_12746923538506916325,[0.008 0.    0.751 0.241],[0.008 0.    0.751 0.    0.241],[0.002 0.006 0.    0.    0.    0.751 0.    0.    0.236 0.005],0.668,0.7399999999999999,0.8744444444444444,116.305,39.875,700888132
1291,1291,POI_12749533612291131229,[0.244 0.    0.536 0.22 ],[0.244 0.    0.536 0.    0.22 ],[0.011 0.233 0.    0.    0.    0.536 0.    0.    0.213 0.008],0.3813333333333333,0.5,0.7572222222222222,116.655,39.915,700021559
1292,1292,POI_12751780202766583280,[0.052 0.    0.497 0.451],[0.052 0.    0.497 0.    0.451],[0.    0.052 0.    0.    0.    0.497 0.    0.    0.444 0.007],0.5973333333333334,0.685,0.8233333333333335,116.465,39.825,700333788
1293,1293,POI_12752667923139200299,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.215,39.935,701125414
1294,1294,POI_12753692149901464044,[0.255 0.    0.715 0.03 ],[0.255 0.    0.715 0.    0.03 ],[0.012 0.243 0.    0.    0.    0.715 0.    0.    0.03  0.   ],0.6266666666666666,0.7124999999999999,0.8422222222222223,116.23,39.93,700859226
1295,1295,POI_12757859443998075985,[0.004 0.    0.978 0.017],[0.004 0.    0.978 0.    0.017],[0.    0.004 0.    0.    0.    0.978 0.    0.    0.013 0.004],0.9713333333333332,0.973125,0.976111111111111,116.22,39.775,701005864
1296,1296,POI_12758492676029309686,[0.024 0.    0.57  0.406],[0.024 0.    0.57  0.    0.406],[0.    0.024 0.    0.    0.    0.57  0.    0.    0.406 0.   ],0.6346666666666666,0.7199999999999999,0.8622222222222222,116.535,39.815,701066482
1297,1297,POI_12758756467465299282,[0.429 0.    0.286 0.286],[0.429 0.    0.286 0.    0.286],[0.    0.429 0.    0.    0.    0.286 0.    0.    0.286 0.   ],0.3339999999999999,0.5006249999999999,0.7783333333333333,116.575,40.04,700961284
1298,1298,POI_12763495232985793000,[0.    0.    0.818 0.182],[0.    0.    0.818 0.    0.182],[0.    0.    0.    0.    0.    0.818 0.    0.    0.091 0.091],0.7573333333333334,0.7724999999999999,0.7977777777777777,116.2,39.86,700302686
1299,1299,POI_12763495232985793000,[0.    0.    0.818 0.182],[0.    0.    0.818 0.    0.182],[0.    0.    0.    0.    0.    0.818 0.    0.    0.091 0.091],0.7573333333333334,0.7724999999999999,0.7977777777777777,116.205,39.86,700302686
1300,1300,POI_12764214238238085077,[0.115 0.    0.085 0.8  ],[0.115 0.    0.085 0.    0.8  ],[0.    0.115 0.    0.    0.    0.085 0.    0.    0.8   0.   ],0.7333333333333334,0.7500000000000001,0.7944444444444445,116.465,40.135,700745717
1301,1301,POI_12773357367707627281,[0.148 0.    0.259 0.593],[0.148 0.    0.259 0.    0.593],[0.037 0.111 0.    0.    0.    0.259 0.    0.    0.593 0.   ],0.4693333333333333,0.565,0.7366666666666667,116.275,39.98,700711767
1302,1302,POI_12774761548080748430,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.55,40.03,700890850
1303,1303,POI_12777526343265427916,[0.    0.    0.885 0.115],[0.    0.    0.885 0.    0.115],[0.    0.    0.    0.    0.    0.885 0.    0.    0.115 0.   ],0.8466666666666667,0.8562499999999998,0.8888888888888888,116.36,39.725,700563079
1304,1304,POI_12780560083431649380,[0.152 0.    0.59  0.258],[0.152 0.    0.59  0.    0.258],[0.024 0.128 0.    0.    0.    0.59  0.    0.    0.247 0.01 ],0.4639999999999999,0.56,0.7394444444444446,116.395,39.865,700669358
1305,1305,POI_12782607538747724167,[0.002 0.    0.469 0.53 ],[0.002 0.    0.469 0.    0.53 ],[0.    0.002 0.    0.    0.    0.469 0.    0.    0.528 0.002],0.6646666666666666,0.748125,0.8850000000000001,116.41,39.815,700386784
1306,1306,POI_12784513530436955992,[0.171 0.    0.686 0.143],[0.171 0.    0.686 0.    0.143],[0.025 0.146 0.    0.    0.    0.686 0.    0.    0.141 0.002],0.5813333333333334,0.6075,0.7477777777777778,116.32,39.925,700347073
1307,1307,POI_12785313672997288395,[0.012 0.    0.035 0.953],[0.012 0.    0.035 0.    0.953],[0.008 0.004 0.    0.    0.    0.035 0.    0.    0.945 0.008],0.9373333333333332,0.94125,0.9388888888888888,116.545,40.03,700814880
1308,1308,POI_12786859495959155708,[0.06 0.   0.64 0.3 ],[0.06 0.   0.64 0.   0.3 ],[0.   0.06 0.   0.   0.   0.64 0.   0.   0.3  0.  ],0.5866666666666668,0.675,0.8222222222222223,116.44,39.775,700743627
1309,1309,POI_1278786068878610973,[0.067 0.    0.827 0.106],[0.067 0.    0.827 0.    0.106],[0.    0.067 0.    0.    0.    0.827 0.    0.    0.096 0.01 ],0.7693333333333333,0.78375,0.8077777777777777,116.21,39.795,700467305
1310,1310,POI_12787917321858220245,[0.152 0.    0.343 0.505],[0.152 0.    0.343 0.    0.505],[0.    0.152 0.    0.    0.    0.343 0.    0.    0.505 0.   ],0.4639999999999999,0.5599999999999999,0.7777777777777778,116.69,39.945,None
1311,1311,POI_12788461297595016938,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.27,39.775,701136493
1312,1312,POI_12791111023007363586,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.585,39.955,700115948
1313,1313,POI_12796804116712654822,[0.031 0.    0.146 0.823],[0.031 0.    0.146 0.    0.823],[0.    0.031 0.    0.    0.    0.146 0.    0.    0.82  0.003],0.7639999999999999,0.7787499999999999,0.8511111111111112,116.33,39.76,700814889
1314,1314,POI_12799795365549900016,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.12,39.78,None
1315,1315,POI_12805012163119464010,[0.458 0.    0.342 0.2  ],[0.458 0.    0.342 0.    0.2  ],[0.008 0.45  0.    0.    0.    0.342 0.    0.    0.198 0.002],0.4000000000000001,0.5,0.7666666666666667,116.295,39.995,700731403
1316,1316,POI_12805991994466926915,[0.013 0.    0.737 0.25 ],[0.013 0.    0.737 0.    0.25 ],[0.    0.013 0.    0.    0.    0.737 0.    0.    0.25  0.   ],0.6493333333333333,0.7337499999999999,0.8744444444444445,116.22,39.98,700576862
1317,1317,POI_12811471718257364631,[0.215 0.    0.554 0.231],[0.215 0.    0.554 0.    0.231],[0.051 0.165 0.    0.    0.    0.554 0.    0.    0.228 0.003],0.4053333333333334,0.5000000000000001,0.7183333333333334,116.21,40.065,700765195
1318,1318,POI_12814553470584977178,[0.044 0.    0.917 0.039],[0.044 0.    0.917 0.    0.039],[0.004 0.04  0.    0.    0.    0.917 0.    0.    0.039 0.   ],0.8893333333333334,0.8962500000000001,0.9077777777777776,116.375,40.1,700249082
1319,1319,POI_12814762892004497345,[0.011 0.    0.495 0.495],[0.011 0.    0.495 0.    0.495],[0.    0.011 0.    0.    0.    0.495 0.    0.    0.495 0.   ],0.6526666666666666,0.7368749999999998,0.8772222222222223,116.555,39.895,700243556
1320,1320,POI_12817794278296495189,[0.545 0.    0.307 0.148],[0.545 0.    0.307 0.    0.148],[0.    0.545 0.    0.    0.    0.307 0.    0.    0.    0.148],0.4693333333333334,0.5650000000000001,0.7777777777777779,116.29,39.73,700970489
1321,1321,POI_12818361049067923242,[0.067 0.    0.633 0.3  ],[0.067 0.    0.633 0.    0.3  ],[0.    0.067 0.    0.    0.    0.633 0.    0.    0.267 0.033],0.5773333333333334,0.6662499999999999,0.7777777777777777,116.185,39.875,700021361
1322,1322,POI_12819983100107336146,[0.333 0.    0.571 0.096],[0.333 0.    0.571 0.    0.096],[0.    0.333 0.    0.    0.    0.571 0.    0.    0.096 0.   ],0.5386666666666666,0.63,0.7822222222222222,116.425,39.835,700051861
1323,1323,POI_12823629523737725997,[0.022 0.    0.102 0.875],[0.022 0.    0.102 0.    0.875],[0.003 0.019 0.    0.    0.    0.102 0.    0.    0.875 0.   ],0.834,0.844375,0.8638888888888889,116.135,39.81,700070174
1324,1324,POI_12827076425643922528,[0.017 0.    0.31  0.672],[0.017 0.    0.31  0.    0.672],[0.    0.017 0.    0.    0.    0.31  0.    0.    0.672 0.   ],0.6433333333333333,0.728125,0.8694444444444445,116.665,40.005,None
1325,1325,POI_12827443446970968167,[0.346 0.    0.532 0.122],[0.346 0.    0.532 0.    0.122],[0.002 0.344 0.    0.    0.    0.532 0.    0.    0.12  0.002],0.504,0.5974999999999999,0.7733333333333334,116.27,39.875,700386978
1326,1326,POI_12828783452710066835,[0.011 0.    0.824 0.165],[0.011 0.    0.824 0.    0.165],[0.    0.011 0.    0.    0.    0.824 0.    0.    0.165 0.   ],0.7653333333333333,0.7799999999999998,0.8766666666666667,116.295,39.865,700482589
1327,1327,POI_12830149901415971282,[0.143 0.    0.518 0.339],[0.143 0.    0.518 0.    0.339],[0.067 0.076 0.    0.    0.    0.518 0.    0.    0.295 0.045],0.476,0.5712499999999999,0.6805555555555555,116.445,39.935,700791163
1328,1328,POI_12830460015829317824,[0.137 0.    0.58  0.283],[0.137 0.    0.58  0.    0.283],[0.001 0.136 0.    0.    0.    0.58  0.    0.    0.283 0.   ],0.484,0.5787499999999999,0.7766666666666667,116.165,39.725,701178891
1329,1329,POI_1283297726501069632,[0.12  0.    0.769 0.111],[0.12  0.    0.769 0.    0.111],[0.051 0.069 0.    0.    0.    0.769 0.    0.    0.105 0.006],0.6920000000000001,0.7112499999999999,0.7488888888888889,116.31,39.855,700251680
1330,1330,POI_12835675560865705728,[0.13  0.    0.713 0.157],[0.13  0.    0.713 0.    0.157],[0.027 0.103 0.    0.    0.    0.713 0.    0.    0.099 0.058],0.6173333333333333,0.6412499999999999,0.6844444444444444,116.69,39.915,None
1331,1331,POI_12838752643139637289,[0.243 0.    0.596 0.161],[0.243 0.    0.596 0.    0.161],[0.001 0.241 0.    0.    0.    0.596 0.    0.    0.158 0.003],0.4613333333333333,0.54875,0.7727777777777778,116.38,39.9,700632722
1332,1332,POI_12845633822226154672,[0.191 0.    0.68  0.129],[0.191 0.    0.68  0.    0.129],[0.008 0.183 0.    0.    0.    0.68  0.    0.    0.129 0.   ],0.5733333333333334,0.6,0.768888888888889,116.65,39.92,700264502
1333,1333,POI_12849221677151527927,[0.685 0.    0.278 0.037],[0.685 0.    0.278 0.    0.037],[0.025 0.66  0.    0.    0.    0.278 0.    0.    0.037 0.   ],0.6173333333333334,0.70375,0.82,116.38,40.115,700610430
1334,1334,POI_12849909446669047072,[0.181 0.    0.549 0.27 ],[0.181 0.    0.549 0.    0.27 ],[0.    0.181 0.    0.    0.    0.549 0.    0.    0.27  0.   ],0.4253333333333334,0.52375,0.7777777777777778,116.66,39.89,None
1335,1335,POI_12850854849603289961,[0.039 0.    0.452 0.509],[0.039 0.    0.452 0.    0.509],[0.001 0.039 0.    0.    0.    0.452 0.    0.    0.509 0.   ],0.6146666666666667,0.7012499999999999,0.8450000000000001,116.415,39.92,700321131
1336,1336,POI_12852912982631989202,[0.097 0.    0.513 0.39 ],[0.097 0.    0.513 0.    0.39 ],[0.    0.097 0.    0.    0.    0.513 0.    0.    0.39  0.   ],0.5373333333333333,0.6287499999999999,0.7811111111111112,116.21,39.99,700708200
1337,1337,POI_12855387423805459957,[0.128 0.    0.406 0.466],[0.128 0.    0.406 0.    0.466],[0.009 0.119 0.    0.    0.    0.406 0.    0.    0.444 0.022],0.496,0.59,0.7433333333333335,116.23,39.905,700809976
1338,1338,POI_12855614054668923758,[0.026 0.    0.735 0.238],[0.026 0.    0.735 0.    0.238],[0.018 0.008 0.    0.    0.    0.735 0.    0.    0.236 0.003],0.6473333333333333,0.7168749999999999,0.8566666666666667,116.495,39.955,700518675
1339,1339,POI_12857083505842664992,[0.024 0.    0.855 0.12 ],[0.024 0.    0.855 0.    0.12 ],[0.    0.024 0.    0.    0.    0.855 0.    0.    0.116 0.004],0.8073333333333332,0.8193750000000001,0.8572222222222223,116.265,40.01,700101044
1340,1340,POI_12857715432939554775,[0.114 0.    0.689 0.197],[0.114 0.    0.689 0.    0.197],[0.095 0.019 0.    0.    0.    0.689 0.    0.    0.185 0.012],0.5853333333333333,0.6112499999999998,0.7488888888888889,116.57,39.93,700813531
1341,1341,POI_1286114038564677270,[0.059 0.    0.503 0.438],[0.059 0.    0.503 0.    0.438],[0.001 0.058 0.    0.    0.    0.503 0.    0.    0.435 0.003],0.588,0.67625,0.82,116.335,39.97,700906867
1342,1342,POI_12862448440879570662,[0.01  0.    0.775 0.215],[0.01  0.    0.775 0.    0.215],[0.006 0.004 0.    0.    0.    0.775 0.    0.    0.215 0.   ],0.7000000000000001,0.7374999999999999,0.8777777777777779,116.18,39.805,701228002
1343,1343,POI_12863897992135961098,[0.063 0.    0.836 0.101],[0.063 0.    0.836 0.    0.101],[0.002 0.061 0.    0.    0.    0.836 0.    0.    0.099 0.002],0.7813333333333333,0.7949999999999998,0.8177777777777778,116.42,39.8,700235333
1344,1344,POI_12866394427489856144,[0.474 0.    0.265 0.261],[0.474 0.    0.265 0.    0.261],[0.178 0.296 0.    0.    0.    0.265 0.    0.    0.261 0.   ],0.3333333333333333,0.4999999999999999,0.6666666666666667,116.14,39.735,701230299
1345,1345,POI_12866454666742263402,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.555,40.135,700473249
1346,1346,POI_12871158978741418735,[0.128 0.    0.216 0.656],[0.128 0.    0.216 0.    0.656],[0.021 0.107 0.    0.    0.    0.216 0.    0.    0.536 0.12 ],0.5413333333333333,0.59,0.6433333333333334,116.27,39.94,700385180
1347,1347,POI_12871371361804205624,[0.212 0.    0.706 0.082],[0.212 0.    0.706 0.    0.082],[0.    0.212 0.    0.    0.    0.706 0.    0.    0.082 0.   ],0.608,0.6475,0.7977777777777778,116.54,39.82,700314256
1348,1348,POI_12877838107747371788,[0.228 0.    0.341 0.431],[0.228 0.    0.341 0.    0.431],[0.    0.228 0.    0.    0.    0.341 0.    0.    0.431 0.   ],0.3626666666666667,0.4999999999999999,0.7777777777777778,116.53,39.755,700123988
1349,1349,POI_12883004435134199612,[0.107 0.    0.286 0.607],[0.107 0.    0.286 0.    0.607],[0.    0.107 0.    0.    0.    0.286 0.    0.    0.607 0.   ],0.524,0.61625,0.7777777777777777,116.415,40.01,701175144
1350,1350,POI_12883212242896603322,[0.    0.    0.895 0.105],[0.    0.    0.895 0.    0.105],[0.    0.    0.    0.    0.    0.895 0.    0.    0.105 0.   ],0.86,0.86875,0.888888888888889,116.3,39.755,701173072
1351,1351,POI_1288528597879996202,[0.192 0.    0.46  0.348],[0.192 0.    0.46  0.    0.348],[0.008 0.184 0.    0.    0.    0.46  0.    0.    0.337 0.01 ],0.4106666666666667,0.51,0.7572222222222224,116.315,39.825,700122368
1352,1352,POI_12886109304298002713,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.185,40.08,700431349
1353,1353,POI_12887397324542123793,[0.86  0.    0.053 0.088],[0.86  0.    0.053 0.    0.088],[0.    0.86  0.    0.    0.    0.053 0.    0.    0.088 0.   ],0.8126666666666665,0.824375,0.8438888888888889,116.325,40.02,700006389
1354,1354,POI_12888869009155954296,[0.25 0.   0.75 0.  ],[0.25 0.   0.75 0.   0.  ],[0.   0.25 0.   0.   0.   0.75 0.   0.   0.   0.  ],0.6666666666666666,0.7499999999999999,0.888888888888889,116.685,40.0,None
1355,1355,POI_12888934312309856456,[0.962 0.    0.019 0.019],[0.962 0.    0.019 0.    0.019],[0.    0.962 0.    0.    0.    0.019 0.    0.    0.019 0.   ],0.9493333333333336,0.9525,0.9577777777777776,116.395,39.77,700539414
1356,1356,POI_1289218511933417856,[0.235 0.    0.706 0.059],[0.235 0.    0.706 0.    0.059],[0.    0.235 0.    0.    0.    0.706 0.    0.    0.059 0.   ],0.608,0.67625,0.8233333333333333,116.405,39.815,700354044
1357,1357,POI_12894338918876890956,[0.  0.  0.5 0.5],[0.  0.  0.5 0.  0.5],[0.  0.  0.  0.  0.  0.5 0.  0.  0.5 0. ],0.6666666666666666,0.7499999999999999,0.888888888888889,116.53,39.945,700086659
1358,1358,POI_1289788672868607253,[0.019 0.    0.241 0.741],[0.019 0.    0.241 0.    0.741],[0.009 0.009 0.    0.    0.    0.241 0.    0.    0.741 0.   ],0.654,0.7268749999999998,0.8688888888888889,116.415,40.1,700390180
1359,1359,POI_12899069310233107757,[0.275 0.    0.386 0.339],[0.275 0.    0.386 0.    0.339],[0.    0.275 0.    0.    0.    0.386 0.    0.    0.339 0.   ],0.3333333333333333,0.5,0.7777777777777779,116.305,39.71,None
1360,1360,POI_12901820980898796842,[0.1   0.    0.459 0.442],[0.1   0.    0.459 0.    0.442],[0.007 0.093 0.    0.    0.    0.459 0.    0.    0.437 0.004],0.5339999999999999,0.625625,0.7733333333333334,116.45,39.91,700308396
1361,1361,POI_12904637249307252363,[0.049 0.    0.171 0.78 ],[0.049 0.    0.171 0.    0.78 ],[0.    0.049 0.    0.    0.    0.171 0.    0.    0.78  0.   ],0.7066666666666667,0.7250000000000001,0.8344444444444445,116.58,39.95,700715697
1362,1362,POI_12906249965197878318,[0.615 0.    0.064 0.321],[0.615 0.    0.064 0.    0.321],[0.    0.615 0.    0.    0.    0.064 0.    0.    0.321 0.   ],0.5813333333333333,0.67,0.8177777777777778,116.435,39.75,700305693
1363,1363,POI_12906249965197878318,[0.615 0.    0.064 0.321],[0.615 0.    0.064 0.    0.321],[0.    0.615 0.    0.    0.    0.064 0.    0.    0.321 0.   ],0.5813333333333333,0.67,0.8177777777777778,116.435,39.745,700305693
1364,1364,POI_12906249965197878318,[0.615 0.    0.064 0.321],[0.615 0.    0.064 0.    0.321],[0.    0.615 0.    0.    0.    0.064 0.    0.    0.321 0.   ],0.5813333333333333,0.67,0.8177777777777778,116.43,39.745,700305693
1365,1365,POI_12912719223994232322,[0.089 0.    0.703 0.208],[0.089 0.    0.703 0.    0.208],[0.014 0.075 0.    0.    0.    0.703 0.    0.    0.197 0.011],0.604,0.6387499999999999,0.7777777777777777,116.345,40.01,701159645
1366,1366,POI_12913602596556293623,[0. 0. 0. 1.],[0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0,1.0000000000000002,116.705,39.92,None
1367,1367,POI_12913985885730429348,[0.026 0.    0.631 0.343],[0.026 0.    0.631 0.    0.343],[0.01  0.016 0.    0.    0.    0.631 0.    0.    0.343 0.   ],0.632,0.7174999999999999,0.8600000000000001,116.505,39.935,700552866
